HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,GroupId,GroupSize,IsAlone,Deck,CabinNum,Side,TotalSpend,SpendPerAmenity,HasSpent,LogTotalSpend,LogRoomService,LogFoodCourt,LogShoppingMall,LogSpa,LogVRDeck,AgeBin,Transported
0,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,5921,2,0,6,959.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,2,22.0,0,0.0,0.0,859.0,62.0,0.0,5921,2,0,5,1224.0,0,921.0,184.2,1,6.826545223556594,0.0,0.0,6.756932389247553,4.143134726391533,0.0,0,0
0,0,2,32.0,0,0.0,0.0,0.0,0.0,0.0,5922,1,1,6,960.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,5923,1,1,5,1129.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,2,51.0,0,152.0,55.0,25.0,74.0,289.0,5924,1,1,5,1225.0,0,595.0,119.0,1,6.39024066706535,5.030437921392435,4.02535169073515,3.258096538021482,4.31748811353631,5.66988092298052,0,0
1,0,2,29.0,0,0.0,1644.0,0.0,0.0,3780.0,5925,3,0,1,226.0,1,5424.0,1084.8,1,8.59877317840866,0.0,7.405495663199472,0.0,0.0,8.237743803890933,0,0
1,0,2,16.0,0,0.0,2002.0,0.0,96.0,69.0,5925,3,0,1,226.0,1,2167.0,433.4,1,7.681560362559537,0.0,7.602401335665818,0.0,4.574710978503383,4.248495242049359,4,1
1,0,2,32.0,0,0.0,0.0,0.0,241.0,4757.0,5925,3,0,1,226.0,1,4998.0,999.6,1,8.51699317141357,0.0,0.0,0.0,5.488937726156687,8.467582690862903,0,0
1,0,0,24.0,0,0.0,2421.0,0.0,725.0,2300.0,5927,7,0,1,201.0,0,5446.0,1089.2,1,8.602820277383675,0.0,7.792348924113037,0.0,6.587550014824796,7.741099090035366,0,0
1,0,2,23.0,0,0.0,109.0,0.0,4810.0,25.0,5927,7,0,1,201.0,0,4944.0,988.8,1,8.506132244056813,0.0,4.700480365792417,0.0,8.478660241699453,3.258096538021482,0,0
1,1,0,46.0,0,0.0,0.0,0.0,0.0,0.0,5927,7,0,1,201.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,0,0,49.0,0,0.0,1264.0,0.0,5474.0,104.0,5927,7,0,1,201.0,0,6842.0,1368.4,1,8.830981510952498,0.0,7.142827401161621,0.0,8.607947554684701,4.653960350157523,0,0
1,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,5927,7,0,1,201.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1,0,0,35.0,0,4.0,3857.0,324.0,899.0,375.0,5927,7,0,1,201.0,0,5459.0,1091.8,1,8.605204068738951,1.6094379124341003,8.257904193465674,5.783825182329737,6.802394763324311,5.929589143389895,0,0
1,0,0,43.0,0,0.0,1706.0,0.0,274.0,2056.0,5927,7,0,1,201.0,0,4036.0,807.2,1,8.30325712085294,0.0,7.442492722794441,0.0,5.616771097666572,7.6290038896529575,0,0
0,0,2,20.0,0,149.0,25.0,559.0,21.0,33.0,5928,1,1,4,377.0,0,787.0,157.4,1,6.669498089857879,5.0106352940962555,3.258096538021482,6.327936783729195,3.091042453358316,3.5263605246161616,0,1
1,1,0,24.0,0,0.0,0.0,0.0,0.0,0.0,5930,3,0,1,227.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,0,2,28.0,0,0.0,1014.0,0.0,2463.0,517.0,5930,3,0,1,227.0,1,3994.0,798.8,1,8.292798858200374,0.0,6.922643891475888,0.0,7.80954132465341,6.249975242259483,0,0
1,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,5930,3,0,1,227.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,0,0,39.0,0,0.0,0.0,0.0,1854.0,171.0,5931,1,1,0,56.0,0,2025.0,405.0,1,7.613818684808629,0.0,0.0,0.0,7.5256399750415355,5.147494476813453,0,0
2,0,2,34.0,0,1547.0,485.0,97.0,59.0,0.0,5933,1,1,5,1131.0,1,2188.0,437.6,1,7.691200097522863,7.344719054149673,6.186208623900494,4.584967478670572,4.0943445622221,0.0,0,0
0,0,2,29.0,0,89.0,1725.0,0.0,0.0,3.0,5934,1,1,6,962.0,0,1817.0,363.4,1,7.505492274737424,4.499809670330265,7.453561871643373,0.0,0.0,1.3862943611198906,0,1
0,0,0,14.0,0,0.0,0.0,52.0,0.0,0.0,5938,2,0,4,384.0,1,52.0,10.4,1,3.970291913552122,0.0,0.0,3.970291913552122,0.0,0.0,4,1
0,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,5938,2,0,6,967.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
0,0,2,30.0,0,628.0,0.0,544.0,0.0,126.0,5939,1,1,4,385.0,1,1298.0,259.6,1,7.1693500166706,6.444131256700441,0.0,6.300785794663244,0.0,4.844187086458591,0,0
0,0,2,27.0,0,72.0,914.0,0.0,0.0,7.0,5941,1,1,4,386.0,1,993.0,198.6,1,6.901737206656574,4.290459441148391,6.818924065275521,0.0,0.0,2.0794415416798357,2,1
0,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,5944,1,1,6,969.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,1,2,7.0,0,0.0,0.0,0.0,0.0,0.0,5945,3,0,6,970.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,1,0,34.0,0,0.0,0.0,0.0,0.0,0.0,5945,3,0,6,970.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,1,47.0,0,163.0,2.0,11.0,593.0,0.0,5945,3,0,6,970.0,1,769.0,153.8,1,6.646390514847729,5.099866427824199,1.0986122886681098,2.4849066497880004,6.386879319362645,0.0,0,1
2,0,2,19.0,0,300.0,5.0,642.0,0.0,0.0,5946,1,1,4,387.0,1,947.0,189.4,1,6.854354502255021,5.707110264748875,1.791759469228055,6.466144724237619,0.0,0.0,0,0
1,1,2,52.0,0,0.0,0.0,0.0,0.0,0.0,5947,1,1,4,388.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,0,2,19.0,0,758.0,425.0,0.0,0.0,0.0,5949,2,0,3,180.0,1,1183.0,236.6,1,7.076653815443951,6.63200177739563,6.054439346269371,0.0,0.0,0.0,0,0
2,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,5949,2,0,5,1132.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,2,32.0,0,0.0,5.0,0.0,64.0,0.0,5950,1,1,4,378.0,0,69.0,13.8,1,4.248495242049359,0.0,1.791759469228055,0.0,4.174387269895637,0.0,0,0
0,0,0,21.0,0,423.0,0.0,172.0,0.0,0.0,5951,1,1,5,1133.0,1,595.0,119.0,1,6.39024066706535,6.049733455231958,0.0,5.153291594497779,0.0,0.0,0,0
2,0,0,22.0,0,0.0,0.0,0.0,0.0,0.0,5952,1,1,5,1134.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,0,2,13.0,0,157.0,0.0,1199.0,0.0,14.0,5953,1,1,4,390.0,1,1370.0,274.0,1,7.223295679562314,5.062595033026967,0.0,7.090076835776092,0.0,2.70805020110221,4,0
2,0,2,25.0,0,2093.0,0.0,6.0,0.0,0.0,5954,1,1,4,391.0,1,2099.0,419.8,1,7.649692623711514,7.646831391430482,0.0,1.9459101490553132,0.0,0.0,0,0
2,0,2,33.0,0,836.0,0.0,155.0,31.0,0.0,5955,2,0,4,392.0,1,1022.0,204.4,1,6.930494765951626,6.729824070489475,0.0,5.049856007249537,3.4657359027997265,0.0,0,0
2,0,2,27.0,0,1379.0,0.0,414.0,0.0,805.0,5955,2,0,5,1135.0,1,2598.0,519.6,1,7.8628820346414905,7.22983877815125,0.0,6.028278520230698,0.0,6.692083742506628,0,0
0,0,2,21.0,0,12.0,0.0,0.0,1658.0,0.0,5956,1,1,4,379.0,0,1670.0,334.0,1,7.421177528595393,2.5649493574615367,0.0,0.0,7.413970290190444,0.0,0,0
1,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,5957,3,0,1,203.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,5957,3,0,1,203.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1,0,0,58.0,1,2.0,3862.0,0.0,1482.0,73.0,5957,3,0,1,203.0,0,5419.0,1083.8,1,8.597851094433691,1.0986122886681098,8.259199362666282,0.0,7.301822342137932,4.30406509320417,0,0
1,0,2,29.0,0,1.0,2809.0,97.0,61.0,1227.0,5959,2,0,3,181.0,1,4195.0,839.0,1,8.341886969516187,0.6931471805599453,7.940939762327791,4.584967478670572,4.127134385045092,7.113142108707088,0,0
1,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,5959,2,0,3,181.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,0,2,28.0,0,0.0,4780.0,1761.0,1.0,247.0,5960,3,0,2,222.0,1,6789.0,1357.8,1,8.823206220552741,0.0,8.472405008626103,7.474204806496124,0.6931471805599453,5.5134287461649825,0,1
1,0,2,29.0,0,3215.0,1211.0,4.0,7.0,417.0,5960,3,0,2,222.0,1,4854.0,970.8,1,8.487764380725425,8.075893630298857,7.10002716662926,1.6094379124341003,2.0794415416798357,6.035481432524756,0,1
1,1,0,25.0,0,0.0,0.0,0.0,0.0,0.0,5960,3,0,2,222.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,0,0,23.0,0,112.0,1184.0,143.0,2.0,585.0,5963,1,1,5,1228.0,0,2026.0,405.2,1,7.614312146452,4.727387818712341,7.077498053569231,4.969813299576001,1.0986122886681098,6.373319789577012,0,0
0,0,2,22.0,0,0.0,40.0,689.0,0.0,79.0,5965,1,1,6,964.0,0,808.0,161.6,1,6.695798917058491,0.0,3.713572066704308,6.536691597591305,0.0,4.382026634673881,0,1
0,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,5967,3,0,6,965.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,2,38.0,0,0.0,784.0,0.0,0.0,0.0,5967,3,0,6,965.0,0,784.0,156.8,1,6.665683717782408,0.0,6.665683717782408,0.0,0.0,0.0,0,1
0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,5967,3,0,6,965.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,2,27.0,0,17.0,0.0,0.0,49.0,867.0,5968,1,1,5,1229.0,0,933.0,186.6,1,6.839476438228843,2.8903717578961645,0.0,0.0,3.912023005428146,6.7661917146603505,2,0
0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,5969,3,0,6,972.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,0,0,37.0,0,0.0,698.0,0.0,0.0,6.0,5969,3,0,5,1137.0,1,704.0,140.8,1,6.558197802812269,0.0,6.54965074223381,0.0,0.0,1.9459101490553132,0,0
0,0,2,2.0,0,0.0,0.0,0.0,0.0,0.0,5969,3,0,6,972.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1,1,0,40.0,0,0.0,0.0,0.0,0.0,0.0,5970,1,1,1,229.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,0,2,47.0,0,448.0,0.0,891.0,0.0,235.0,5971,1,1,5,1230.0,0,1574.0,314.8,1,7.362010551259734,6.1070228877422545,0.0,6.79346613258001,0.0,5.4638318050256105,0,0
0,0,2,34.0,0,0.0,11.0,610.0,591.0,769.0,5972,1,1,5,1138.0,1,1981.0,396.2,1,7.591861714889934,0.0,2.4849066497880004,6.415096959171596,6.3835066348840055,6.646390514847729,0,1
2,0,2,43.0,0,1086.0,4.0,202.0,401.0,0.0,5973,1,1,5,1139.0,1,1693.0,338.6,1,7.434847875211999,6.99117688712121,1.6094379124341003,5.313205979041787,5.996452088619021,0.0,0,0
2,1,0,21.0,0,0.0,0.0,0.0,0.0,0.0,5974,1,1,3,186.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,1,0,43.0,0,0.0,0.0,0.0,0.0,0.0,5975,1,1,4,380.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,0,2,33.0,0,3090.0,0.0,808.0,0.0,0.0,5976,1,1,3,182.0,1,3898.0,779.6,1,8.268475388982598,8.036249942132116,0.0,6.695798917058491,0.0,0.0,0,0
1,0,2,28.0,0,0.0,0.0,0.0,0.0,0.0,5977,4,0,1,230.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,0,0,57.0,0,200.0,9.0,0.0,0.0,24133.0,5977,4,0,1,230.0,1,24342.0,4868.4,1,10.09999961284942,5.303304908059076,2.302585092994046,0.0,0.0,10.091376913633546,0,0
1,0,2,27.0,0,0.0,0.0,0.0,0.0,0.0,5977,4,0,1,230.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
1,0,2,46.0,0,0.0,3259.0,761.0,4423.0,0.0,5977,4,0,1,230.0,1,8443.0,1688.6,1,9.041211408968211,0.0,8.089482474360754,6.635946555686647,8.39479954320217,0.0,0,0
1,0,0,19.0,0,0.0,0.0,0.0,2.0,9.0,5980,1,1,2,223.0,1,11.0,2.2,1,2.4849066497880004,0.0,0.0,0.0,1.0986122886681098,2.302585092994046,0,1
2,0,2,27.0,0,441.0,0.0,397.0,471.0,0.0,5981,3,0,5,1140.0,1,1309.0,261.8,1,7.177782416195197,6.091309882077698,0.0,5.986452005284438,6.156978985585555,0.0,0,0
0,0,2,2.0,0,0.0,0.0,0.0,0.0,0.0,5981,3,0,5,1140.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,5981,3,0,5,1140.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,0,2,25.0,1,1442.0,0.0,0.0,0.0,13.0,5983,2,0,5,1233.0,0,1455.0,291.0,1,7.283448228756631,7.274479558773871,0.0,0.0,0.0,2.6390573296152584,0,0
2,1,2,47.0,0,0.0,0.0,0.0,0.0,0.0,5983,2,0,5,1233.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,0,1,38.0,0,1208.0,0.0,13.0,38.0,0.0,5984,2,0,3,187.0,0,1259.0,251.8,1,7.138866999945524,7.097548850614793,0.0,2.6390573296152584,3.6635616461296463,0.0,0,1
2,0,2,24.0,0,555.0,0.0,618.0,0.0,0.0,5984,2,0,4,381.0,0,1173.0,234.6,1,7.068172000388042,6.320768294250582,0.0,6.428105272684596,0.0,0.0,0,0
0,0,2,24.0,0,276.0,0.0,0.0,0.0,489.0,5985,1,1,5,1234.0,0,765.0,153.0,1,6.641182169740591,5.6240175061873385,0.0,0.0,0.0,6.194405391104672,0,1
1,0,2,25.0,0,0.0,0.0,0.0,0.0,0.0,5986,1,1,3,188.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,2,29.0,0,0.0,5.0,6.0,0.0,0.0,5987,1,1,6,973.0,1,11.0,2.2,1,2.4849066497880004,0.0,1.791759469228055,1.9459101490553132,0.0,0.0,0,1
2,0,0,44.0,0,2956.0,0.0,10.0,12.0,692.0,5988,1,1,5,1235.0,0,3670.0,734.0,1,8.208219383496834,7.9919305198524775,0.0,2.3978952727983707,2.5649493574615367,6.541029999189903,0,0
0,0,2,20.0,0,0.0,0.0,0.0,703.0,0.0,5989,1,1,5,1141.0,1,703.0,140.6,1,6.556778356158042,0.0,0.0,0.0,6.556778356158042,0.0,0,0
0,1,2,23.0,0,0.0,0.0,0.0,0.0,0.0,5990,1,1,6,974.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,0,0,26.0,0,0.0,9641.0,51.0,224.0,2428.0,5991,1,1,2,224.0,1,12344.0,2468.8,1,9.42100640177928,0.0,9.173883834965567,3.9512437185814275,5.41610040220442,7.795234929002173,0,1
0,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,5992,1,1,6,975.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,5993,1,1,4,394.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,0,23.0,0,94.0,132.0,0.0,967.0,5.0,5994,1,1,5,1236.0,0,1198.0,239.6,1,7.089243155027514,4.553876891600541,4.890349128221754,0.0,6.875232087276577,1.791759469228055,0,0
0,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,5995,1,1,6,967.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,2,30.0,0,477.0,0.0,8.0,0.0,323.0,5998,1,1,6,977.0,1,808.0,161.6,1,6.695798917058491,6.169610732491456,0.0,2.1972245773362196,0.0,5.780743515792329,0,1
0,0,2,32.0,0,0.0,104.0,2.0,0.0,801.0,5999,1,1,6,968.0,0,907.0,181.4,1,6.811244378601294,0.0,4.653960350157523,1.0986122886681098,0.0,6.687108607866515,0,1
2,0,2,19.0,0,781.0,0.0,295.0,613.0,0.0,6000,2,0,5,427.0,1,1689.0,337.8,1,7.432483807917119,6.661854740545311,0.0,5.69035945432406,6.419994928147142,0.0,0,0
2,0,2,41.0,0,1.0,0.0,808.0,0.0,0.0,6000,2,0,3,189.0,0,809.0,161.8,1,6.697034247666484,0.6931471805599453,0.0,6.695798917058491,0.0,0.0,0,0
0,1,2,50.0,0,0.0,0.0,0.0,0.0,0.0,6001,1,1,6,969.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,2,36.0,0,9.0,247.0,0.0,482.0,16.0,6003,1,1,6,970.0,0,754.0,150.8,1,6.626717749249025,2.302585092994046,5.5134287461649825,0.0,6.180016653652572,2.833213344056216,0,0
2,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,6004,1,1,5,1143.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,0,0,45.0,1,1017.0,3863.0,0.0,601.0,3999.0,6006,2,0,3,190.0,0,9480.0,1896.0,1,9.15704507491796,6.925595197110468,8.259458195332408,0.0,6.400257445308821,8.294049640102028,0,0
1,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,6006,2,0,3,190.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,1,2,44.0,0,0.0,0.0,0.0,0.0,0.0,6007,1,1,6,971.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,1,24.0,0,0.0,73.0,617.0,0.0,0.0,6008,1,1,5,1238.0,0,690.0,138.0,1,6.53813982376767,0.0,4.30406509320417,6.42648845745769,0.0,0.0,0,1
0,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,6010,1,1,6,979.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
0,0,2,58.0,0,0.0,0.0,0.0,1989.0,18.0,6011,1,1,5,1239.0,0,2007.0,401.4,1,7.60489448081162,0.0,0.0,0.0,7.595889917718538,2.9444389791664403,0,0
0,0,2,13.0,0,28.0,396.0,367.0,0.0,0.0,6014,1,1,4,395.0,1,791.0,158.2,1,6.674561391814426,3.367295829986474,5.983936280687191,5.908082938168931,0.0,0.0,4,0
1,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,6015,2,0,1,231.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
1,0,0,25.0,0,140.0,4451.0,0.0,0.0,2050.0,6015,2,0,1,231.0,1,6641.0,1328.2,1,8.801168401936692,4.948759890378168,8.401108712395436,0.0,0.0,7.62608275807238,0,1
0,0,2,24.0,0,718.0,0.0,265.0,302.0,384.0,6016,2,0,4,383.0,0,1669.0,333.8,1,7.4205789054108005,6.577861357721047,0.0,5.583496308781699,5.713732805509369,5.953243334287785,0,0
0,0,2,20.0,0,3.0,0.0,0.0,806.0,0.0,6016,2,0,6,973.0,0,809.0,161.8,1,6.697034247666484,1.3862943611198906,0.0,0.0,6.693323668269949,0.0,0,0
2,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,6017,2,0,5,1144.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,6017,2,0,5,1144.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
0,0,2,27.0,0,0.0,839.0,0.0,36.0,5.0,6019,1,1,5,1145.0,1,880.0,176.0,1,6.78105762593618,0.0,6.733401891837359,0.0,3.6109179126442243,1.791759469228055,2,1
0,1,0,39.0,0,0.0,0.0,0.0,0.0,0.0,6020,7,0,6,974.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,6020,7,0,6,974.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,2,10.0,0,0.0,0.0,0.0,0.0,0.0,6020,7,0,6,974.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,1,2,9.0,0,0.0,0.0,0.0,0.0,0.0,6020,7,0,6,974.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,0,34.0,0,0.0,968.0,273.0,0.0,283.0,6020,7,0,5,1242.0,0,1524.0,304.8,1,7.329749689041512,0.0,6.876264611890766,5.6131281063880705,0.0,5.648974238161206,0,0
0,0,2,11.0,0,0.0,0.0,0.0,0.0,0.0,6020,7,0,6,974.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,6020,7,0,6,974.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,2,24.0,0,0.0,0.0,0.0,14.0,631.0,6022,1,1,5,1243.0,0,645.0,129.0,1,6.470799503782602,0.0,0.0,0.0,2.70805020110221,6.448889394146858,0,0
0,1,1,16.0,0,0.0,0.0,0.0,0.0,0.0,6024,1,1,6,975.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
0,0,2,42.0,0,0.0,420.0,0.0,1.0,175.0,6025,1,1,5,1245.0,0,596.0,119.2,1,6.391917113392602,0.0,6.042632833682381,0.0,0.6931471805599453,5.170483995038151,0,0
2,0,2,41.0,0,982.0,64.0,380.0,0.0,0.0,6026,1,1,5,1246.0,0,1426.0,285.2,1,7.2633296174768365,6.890609120147166,4.174387269895637,5.942799375126701,0.0,0.0,0,1
1,0,2,36.0,0,0.0,1828.0,9058.0,1.0,2.0,6027,1,1,1,232.0,1,10889.0,2177.8,1,9.295600215927006,0.0,7.511524648390866,9.111514017669288,0.6931471805599453,1.0986122886681098,0,1
1,0,0,27.0,0,0.0,1801.0,0.0,304.0,1393.0,6028,5,0,0,57.0,0,3498.0,699.6,1,8.160232492367689,0.0,7.496652438168283,0.0,5.720311776607412,7.2399325913204695,0,0
1,0,2,32.0,1,0.0,792.0,0.0,1.0,1335.0,6028,5,0,0,57.0,0,2128.0,425.6,1,7.663407664893479,0.0,6.675823221634848,0.0,0.6931471805599453,7.197435354096591,0,0
1,0,0,11.0,0,0.0,0.0,0.0,0.0,0.0,6028,5,0,0,57.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1,0,2,26.0,1,0.0,3638.0,0.0,1043.0,0.0,6028,5,0,5,427.0,1,4681.0,936.2,1,8.451480648050856,0.0,8.19946419761216,0.0,6.950814768442584,0.0,0,1
1,0,2,28.0,0,0.0,6921.0,0.0,29.0,45.0,6028,5,0,0,57.0,0,6995.0,1399.0,1,8.853093836138493,0.0,8.84246002419529,0.0,3.4011973816621555,3.828641396489095,0,1
0,0,2,25.0,0,0.0,30.0,20.0,0.0,941.0,6029,1,1,4,396.0,1,991.0,198.2,1,6.899723107284872,0.0,3.4339872044851463,3.044522437723423,0.0,6.848005274576363,0,0
0,0,2,5.0,0,0.0,0.0,0.0,0.0,0.0,6030,7,0,6,981.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,6030,7,0,6,981.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
0,0,2,13.0,0,852.0,147.0,7.0,0.0,1.0,6030,7,0,6,981.0,1,1007.0,201.4,1,6.915723448631314,6.748759547491679,4.997212273764115,2.0794415416798357,0.0,0.6931471805599453,4,1
0,0,2,30.0,0,0.0,0.0,47.0,703.0,4.0,6030,7,0,6,981.0,1,754.0,150.8,1,6.626717749249025,0.0,0.0,3.871201010907891,6.556778356158042,1.6094379124341003,0,1
0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,6030,7,0,6,981.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,6030,7,0,6,981.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,0,2,49.0,0,0.0,0.0,0.0,0.0,0.0,6030,7,0,6,981.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0,0,2,52.0,0,0.0,645.0,0.0,0.0,395.0,6031,1,1,5,1146.0,1,1040.0,208.0,1,6.947937068614969,0.0,6.470799503782602,0.0,0.0,5.981414211254481,0,1
0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,6032,3,0,6,982.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
0,0,2,40.0,0,521.0,4.0,53.0,70.0,141.0,6032,3,0,4,397.0,1,789.0,157.8,1,6.672032945461067,6.257667587882639,1.6094379124341003,3.9889840465642745,4.2626798770413155,4.955827057601261,0,0
0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,6032,3,0,6,982.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,0,2,32.0,0,158.0,0.0,139.0,752.0,0.0,6033,2,0,4,384.0,0,1049.0,209.8,1,6.956545443151569,5.0689042022202315,0.0,4.941642422609304,6.6240652277998935,0.0,0,0
2,1,0,15.0,0,0.0,0.0,0.0,0.0,0.0,6033,2,0,5,1247.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
2,0,1,26.0,0,2042.0,0.0,2387.0,10.0,0.0,6034,3,0,4,385.0,0,4439.0,887.8,1,8.39840965542627,7.622174594817622,0.0,7.778211474512493,2.3978952727983707,0.0,0,1
2,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,6034,3,0,4,385.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,0,2,8.0,0,0.0,0.0,0.0,0.0,0.0,6034,3,0,4,385.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
